# T(K) Cv(J/cc.K) Cv(J/kg.K)
146.222317 0.899403 0.919740
146.249464 0.899452 0.920055
146.276611 0.899502 0.920370
146.303758 0.899551 0.920684
146.330904 0.899601 0.920999
146.358051 0.899650 0.921313
146.385198 0.899700 0.921628
146.412345 0.899749 0.921943
146.439491 0.899799 0.922257
146.466638 0.899848 0.922572
146.493785 0.899898 0.922886
146.520932 0.899947 0.923201
146.548078 0.899997 0.923515
146.575225 0.900046 0.923830
146.602372 0.900096 0.924144
146.629519 0.900145 0.924459
146.656665 0.900194 0.924773
146.683812 0.900244 0.925087
146.710959 0.900293 0.925402
146.738105 0.900343 0.925716
146.765252 0.900392 0.926031
146.792399 0.900442 0.926345
146.819546 0.900491 0.926659
146.846692 0.900540 0.926974
146.873839 0.900590 0.927288
146.900986 0.900639 0.927602
146.928133 0.900689 0.927916
146.955279 0.900738 0.928231
146.982426 0.900787 0.928545
147.009573 0.900837 0.928859
147.036720 0.900886 0.929173
147.063866 0.900935 0.929487
147.091013 0.900985 0.929801
147.118160 0.901034 0.930116
147.145306 0.901083 0.930430
147.172453 0.901133 0.930744
147.199600 0.901182 0.931058
147.226747 0.901231 0.931372
147.253893 0.901281 0.931686
147.281040 0.901330 0.932000
147.308187 0.901379 0.932314
147.335334 0.901429 0.932628
147.362480 0.901478 0.932942
147.389627 0.901527 0.933256
147.416774 0.901576 0.933570
147.443921 0.901626 0.933884
147.471067 0.901675 0.934198
147.498214 0.901724 0.934512
147.525361 0.901773 0.934825
147.552508 0.901823 0.935139
147.579654 0.901872 0.935453
147.606801 0.901921 0.935767
147.633948 0.901970 0.936081
147.661094 0.902019 0.936394
147.688241 0.902069 0.936708
147.715388 0.902118 0.937022
147.742535 0.902167 0.937336
147.769681 0.902216 0.937649
147.796828 0.902265 0.937963
147.823975 0.902315 0.938277
147.851122 0.902364 0.938590
147.878268 0.902413 0.938904
147.905415 0.902462 0.939218
147.932562 0.902511 0.939531
147.959709 0.902560 0.939845
147.986855 0.902610 0.940158
148.014002 0.902659 0.940472
148.041149 0.902708 0.940785
148.068295 0.902757 0.941099
148.095442 0.902806 0.941412
148.122589 0.902855 0.941726
148.149736 0.902904 0.942039
148.176882 0.902953 0.942353
148.204029 0.903002 0.942666
148.231176 0.903052 0.942979
148.258323 0.903101 0.943293
148.285469 0.903150 0.943606
148.312616 0.903199 0.943919
148.339763 0.903248 0.944233
148.366910 0.903297 0.944546
148.394056 0.903346 0.944859
148.421203 0.903395 0.945172
148.448350 0.903444 0.945486
148.475496 0.903493 0.945799
148.502643 0.903542 0.946112
148.529790 0.903591 0.946425
148.556937 0.903640 0.946738
148.584083 0.903689 0.947052
148.611230 0.903738 0.947365
148.638377 0.903787 0.947678
148.665524 0.903836 0.947991
148.692670 0.903885 0.948304
148.719817 0.903934 0.948617
148.746964 0.903983 0.948930
148.774111 0.904032 0.949243
148.801257 0.904081 0.949556
148.828404 0.904130 0.949869
148.855551 0.904179 0.950182
148.882698 0.904228 0.950495
148.909844 0.904277 0.950808
148.936991 0.904326 0.951121
148.964138 0.904375 0.951433
148.991284 0.904423 0.951746
149.018431 0.904472 0.952059
149.045578 0.904521 0.952372
149.072725 0.904570 0.952685
149.099871 0.904619 0.952997
149.127018 0.904668 0.953310
149.154165 0.904717 0.953623
149.181312 0.904766 0.953936
149.208458 0.904815 0.954248
149.235605 0.904863 0.954561
149.262752 0.904912 0.954873
149.289899 0.904961 0.955186
149.317045 0.905010 0.955499
149.344192 0.905059 0.955811
149.371339 0.905108 0.956124
149.398485 0.905156 0.956436
149.425632 0.905205 0.956749
149.452779 0.905254 0.957061
149.479926 0.905303 0.957374
149.507072 0.905352 0.957686
149.534219 0.905401 0.957999
149.561366 0.905449 0.958311
149.588513 0.905498 0.958624
149.615659 0.905547 0.958936
149.642806 0.905596 0.959248
149.669953 0.905644 0.959561
149.697100 0.905693 0.959873
149.724246 0.905742 0.960185
149.751393 0.905791 0.960498
149.778540 0.905840 0.960810
149.805687 0.905888 0.961122
149.832833 0.905937 0.961434
149.859980 0.905986 0.961746
149.887127 0.906034 0.962059
149.914273 0.906083 0.962371
149.941420 0.906132 0.962683
149.968567 0.906181 0.962995
149.995714 0.906229 0.963307
150.022860 0.906278 0.963619
150.050007 0.906327 0.963931
150.077154 0.906375 0.964243
150.104301 0.906424 0.964555
150.131447 0.906473 0.964867
150.158594 0.906521 0.965179
150.185741 0.906570 0.965491
150.212888 0.906619 0.965803
150.240034 0.906667 0.966115
150.267181 0.906716 0.966427
150.294328 0.906765 0.966739
150.321474 0.906813 0.967051
150.348621 0.906862 0.967362
150.375768 0.906911 0.967674
150.402915 0.906959 0.967986
150.430061 0.907008 0.968298
150.457208 0.907056 0.968609
150.484355 0.907105 0.968921
150.511502 0.907154 0.969233
150.538648 0.907202 0.969544
150.565795 0.907251 0.969856
150.592942 0.907299 0.970168
150.620089 0.907348 0.970479
150.647235 0.907397 0.970791
150.674382 0.907445 0.971102
150.701529 0.907494 0.971414
150.728676 0.907542 0.971726
150.755822 0.907591 0.972037
150.782969 0.907639 0.972349
150.810116 0.907688 0.972660
150.837262 0.907736 0.972971
150.864409 0.907785 0.973283
150.891556 0.907834 0.973594
150.918703 0.907882 0.973906
150.945849 0.907931 0.974217
150.972996 0.907979 0.974528
151.000143 0.908028 0.974840
151.027290 0.908076 0.975151
151.054436 0.908125 0.975462
151.081583 0.908173 0.975773
151.108730 0.908222 0.976085
151.135877 0.908270 0.976396
151.163023 0.908319 0.976707
151.190170 0.908367 0.977018
151.217317 0.908415 0.977329
151.244463 0.908464 0.977640
151.271610 0.908512 0.977951
151.298757 0.908561 0.978262
151.325904 0.908609 0.978573
151.353050 0.908658 0.978884
151.380197 0.908706 0.979195
151.407344 0.908755 0.979506
151.434491 0.908803 0.979817
151.461637 0.908851 0.980128
151.488784 0.908900 0.980439
151.515931 0.908948 0.980750
151.543078 0.908997 0.981061
151.570224 0.909045 0.981372
151.597371 0.909093 0.981683
151.624518 0.909142 0.981993
151.651665 0.909190 0.982304
151.678811 0.909238 0.982615
151.705958 0.909287 0.982926
151.733105 0.909335 0.983236
151.760251 0.909384 0.983547
151.787398 0.909432 0.983858
151.814545 0.909480 0.984168
151.841692 0.909529 0.984479
151.868838 0.909577 0.984789
151.895985 0.909625 0.985100
151.923132 0.909674 0.985411
151.950279 0.909722 0.985721
151.977425 0.909770 0.986032
152.004572 0.909819 0.986342
152.031719 0.909867 0.986653
152.058866 0.909915 0.986963
152.086012 0.909963 0.987273
152.113159 0.910012 0.987584
152.140306 0.910060 0.987894
152.167452 0.910108 0.988204
152.194599 0.910157 0.988515
152.221746 0.910205 0.988825
152.248893 0.910253 0.989135
152.276039 0.910301 0.989446
152.303186 0.910350 0.989756
152.330333 0.910398 0.990066
152.357480 0.910446 0.990376
152.384626 0.910494 0.990686
152.411773 0.910543 0.990996
152.438920 0.910591 0.991307
152.466067 0.910639 0.991617
152.493213 0.910687 0.991927
152.520360 0.910736 0.992237
152.547507 0.910784 0.992547
152.574654 0.910832 0.992857
152.601800 0.910880 0.993167
152.628947 0.910928 0.993477
152.656094 0.910977 0.993787
152.683240 0.911025 0.994096
152.710387 0.911073 0.994406
152.737534 0.911121 0.994716
152.764681 0.911169 0.995026
152.791827 0.911217 0.995336
152.818974 0.911266 0.995646
152.846121 0.911314 0.995955
152.873268 0.911362 0.996265
152.900414 0.911410 0.996575
152.927561 0.911458 0.996885
152.954708 0.911506 0.997194
152.981855 0.911554 0.997504
153.009001 0.911603 0.997813
153.036148 0.911651 0.998123
153.063295 0.911699 0.998433
153.090441 0.911747 0.998742
153.117588 0.911795 0.999052
153.144735 0.911843 0.999361
153.171882 0.911891 0.999671
153.199028 0.911939 0.999980
153.226175 0.911987 1.000289
153.253322 0.912035 1.000599
153.280469 0.912084 1.000908
153.307615 0.912132 1.001218
153.334762 0.912180 1.001527
153.361909 0.912228 1.001836
153.389056 0.912276 1.002145
153.416202 0.912324 1.002455
153.443349 0.912372 1.002764
153.470496 0.912420 1.003073
153.497643 0.912468 1.003382
153.524789 0.912516 1.003692
153.551936 0.912564 1.004001
153.579083 0.912612 1.004310
153.606229 0.912660 1.004619
153.633376 0.912708 1.004928
153.660523 0.912756 1.005237
153.687670 0.912804 1.005546
153.714816 0.912852 1.005855
153.741963 0.912900 1.006164
153.769110 0.912948 1.006473
153.796257 0.912996 1.006782
153.823403 0.913044 1.007091
153.850550 0.913092 1.007400
153.877697 0.913140 1.007708
153.904844 0.913188 1.008017
153.931990 0.913236 1.008326
153.959137 0.913284 1.008635
153.986284 0.913332 1.008943
154.013430 0.913380 1.009252
154.040577 0.913428 1.009561
154.067724 0.913476 1.009870
154.094871 0.913524 1.010178
154.122017 0.913572 1.010487
154.149164 0.913620 1.010795
154.176311 0.913668 1.011104
154.203458 0.913715 1.011413
154.230604 0.913763 1.011721
154.257751 0.913811 1.012030
154.284898 0.913859 1.012338
154.312045 0.913907 1.012646
154.339191 0.913955 1.012955
154.366338 0.914003 1.013263
154.393485 0.914051 1.013572
154.420632 0.914099 1.013880
154.447778 0.914147 1.014188
154.474925 0.914194 1.014497
154.502072 0.914242 1.014805
154.529218 0.914290 1.015113
154.556365 0.914338 1.015421
154.583512 0.914386 1.015730
154.610659 0.914434 1.016038
154.637805 0.914482 1.016346
154.664952 0.914529 1.016654
154.692099 0.914577 1.016962
154.719246 0.914625 1.017270
154.746392 0.914673 1.017578
154.773539 0.914721 1.017886
154.800686 0.914769 1.018194
154.827833 0.914816 1.018502
154.854979 0.914864 1.018810
154.882126 0.914912 1.019118
154.909273 0.914960 1.019426
154.936419 0.915008 1.019734
154.963566 0.915055 1.020042
154.990713 0.915103 1.020349
155.017860 0.915151 1.020657
155.045006 0.915199 1.020965
155.072153 0.915246 1.021273
155.099300 0.915294 1.021580
155.126447 0.915342 1.021888
155.153593 0.915390 1.022196
155.180740 0.915438 1.022503
155.207887 0.915485 1.022811
155.235034 0.915533 1.023119
155.262180 0.915581 1.023426
155.289327 0.915629 1.023734
155.316474 0.915676 1.024041
155.343621 0.915724 1.024349
155.370767 0.915772 1.024656
155.397914 0.915819 1.024963
155.425061 0.915867 1.025271
155.452207 0.915915 1.025578
155.479354 0.915963 1.025886
155.506501 0.916010 1.026193
155.533648 0.916058 1.026500
155.560794 0.916106 1.026808
155.587941 0.916153 1.027115
155.615088 0.916201 1.027422
155.642235 0.916249 1.027729
155.669381 0.916296 1.028036
155.696528 0.916344 1.028343
155.723675 0.916392 1.028651
155.750822 0.916440 1.028958
155.777968 0.916487 1.029265
155.805115 0.916535 1.029572
155.832262 0.916582 1.029879
155.859408 0.916630 1.030186
155.886555 0.916678 1.030493
155.913702 0.916725 1.030800
155.940849 0.916773 1.031107
155.967995 0.916821 1.031413
155.995142 0.916868 1.031720
156.022289 0.916916 1.032027
156.049436 0.916964 1.032334
156.076582 0.917011 1.032641
156.103729 0.917059 1.032947
156.130876 0.917106 1.033254
156.158023 0.917154 1.033561
156.185169 0.917202 1.033868
156.212316 0.917249 1.034174
156.239463 0.917297 1.034481
156.266610 0.917344 1.034787
156.293756 0.917392 1.035094
156.320903 0.917440 1.035400
156.348050 0.917487 1.035707
156.375196 0.917535 1.036013
156.402343 0.917582 1.036320
156.429490 0.917630 1.036626
156.456637 0.917677 1.036933
156.483783 0.917725 1.037239
156.510930 0.917773 1.037545
156.538077 0.917820 1.037852
156.565224 0.917868 1.038158
156.592370 0.917915 1.038464
156.619517 0.917963 1.038771
156.646664 0.918010 1.039077
156.673811 0.918058 1.039383
156.700957 0.918105 1.039689
156.728104 0.918153 1.039995
156.755251 0.918200 1.040301
156.782397 0.918248 1.040607
156.809544 0.918295 1.040913
156.836691 0.918343 1.041219
156.863838 0.918390 1.041525
156.890984 0.918438 1.041831
156.918131 0.918485 1.042137
156.945278 0.918533 1.042443
156.972425 0.918580 1.042749
156.999571 0.918628 1.043055
157.026718 0.918675 1.043361
157.053865 0.918723 1.043667
157.081012 0.918770 1.043972
157.108158 0.918818 1.044278
157.135305 0.918865 1.044584
157.162452 0.918913 1.044890
157.189599 0.918960 1.045195
157.216745 0.919008 1.045501
157.243892 0.919055 1.045807
157.271039 0.919102 1.046112
157.298185 0.919150 1.046418
157.325332 0.919197 1.046723
157.352479 0.919245 1.047029
157.379626 0.919292 1.047334
157.406772 0.919340 1.047640
157.433919 0.919387 1.047945
157.461066 0.919434 1.048250
157.488213 0.919482 1.048556
157.515359 0.919529 1.048861
157.542506 0.919577 1.049166
157.569653 0.919624 1.049472
157.596800 0.919671 1.049777
157.623946 0.919719 1.050082
157.651093 0.919766 1.050387
157.678240 0.919814 1.050693
157.705386 0.919861 1.050998
157.732533 0.919908 1.051303
157.759680 0.919956 1.051608
157.786827 0.920003 1.051913
157.813973 0.920050 1.052218
157.841120 0.920098 1.052523
157.868267 0.920145 1.052828
157.895414 0.920193 1.053133
157.922560 0.920240 1.053438
157.949707 0.920287 1.053743
157.976854 0.920335 1.054048
158.004001 0.920382 1.054352
158.031147 0.920429 1.054657
158.058294 0.920477 1.054962
158.085441 0.920524 1.055267
158.112588 0.920571 1.055572
158.139734 0.920619 1.055876
158.166881 0.920666 1.056181
158.194028 0.920713 1.056486
158.221174 0.920760 1.056790
158.248321 0.920808 1.057095
158.275468 0.920855 1.057399
158.302615 0.920902 1.057704
158.329761 0.920950 1.058008
158.356908 0.920997 1.058313
158.384055 0.921044 1.058617
158.411202 0.921092 1.058922
158.438348 0.921139 1.059226
158.465495 0.921186 1.059530
158.492642 0.921233 1.059835
158.519789 0.921281 1.060139
158.546935 0.921328 1.060443
158.574082 0.921375 1.060747
158.601229 0.921422 1.061052
158.628375 0.921470 1.061356
158.655522 0.921517 1.061660
158.682669 0.921564 1.061964
158.709816 0.921611 1.062268
158.736962 0.921659 1.062572
158.764109 0.921706 1.062876
158.791256 0.921753 1.063180
158.818403 0.921800 1.063484
158.845549 0.921848 1.063788
158.872696 0.921895 1.064092
158.899843 0.921942 1.064396
158.926990 0.921989 1.064700
158.954136 0.922036 1.065004
158.981283 0.922084 1.065308
159.008430 0.922131 1.065611
159.035577 0.922178 1.065915
159.062723 0.922225 1.066219
159.089870 0.922272 1.066523
159.117017 0.922320 1.066826
159.144163 0.922367 1.067130
159.171310 0.922414 1.067434
159.198457 0.922461 1.067737
159.225604 0.922508 1.068041
159.252750 0.922556 1.068344
159.279897 0.922603 1.068648
159.307044 0.922650 1.068951
159.334191 0.922697 1.069255
159.361337 0.922744 1.069558
159.388484 0.922791 1.069861
159.415631 0.922839 1.070165
159.442778 0.922886 1.070468
159.469924 0.922933 1.070771
159.497071 0.922980 1.071075
159.524218 0.923027 1.071378
159.551364 0.923074 1.071681
159.578511 0.923121 1.071984
159.605658 0.923168 1.072287
159.632805 0.923216 1.072591
159.659951 0.923263 1.072894
159.687098 0.923310 1.073197
159.714245 0.923357 1.073500
159.741392 0.923404 1.073803
159.768538 0.923451 1.074106
159.795685 0.923498 1.074409
159.822832 0.923545 1.074712
159.849979 0.923592 1.075014
159.877125 0.923640 1.075317
159.904272 0.923687 1.075620
159.931419 0.923734 1.075923
159.958566 0.923781 1.076226
159.985712 0.923828 1.076528
160.012859 0.923875 1.076831
160.040006 0.923922 1.077134
160.067152 0.923969 1.077436
160.094299 0.924016 1.077739
160.121446 0.924063 1.078042
160.148593 0.924110 1.078344
160.175739 0.924157 1.078647
160.202886 0.924204 1.078949
160.230033 0.924251 1.079252
160.257180 0.924299 1.079554
160.284326 0.924346 1.079856
160.311473 0.924393 1.080159
160.338620 0.924440 1.080461
160.365767 0.924487 1.080764
160.392913 0.924534 1.081066
160.420060 0.924581 1.081368
160.447207 0.924628 1.081670
160.474353 0.924675 1.081973
160.501500 0.924722 1.082275
160.528647 0.924769 1.082577
160.555794 0.924816 1.082879
160.582940 0.924863 1.083181
160.610087 0.924910 1.083483
160.637234 0.924957 1.083785
160.664381 0.925004 1.084087
160.691527 0.925051 1.084389
160.718674 0.925098 1.084691
160.745821 0.925145 1.084993
160.772968 0.925192 1.085295
160.800114 0.925239 1.085597
160.827261 0.925286 1.085898
160.854408 0.925333 1.086200
160.881555 0.925380 1.086502
160.908701 0.925427 1.086804
160.935848 0.925474 1.087105
160.962995 0.925521 1.087407
160.990141 0.925568 1.087709
161.017288 0.925615 1.088010
161.044435 0.925662 1.088312
161.071582 0.925709 1.088613
161.098728 0.925755 1.088915
161.125875 0.925802 1.089216
161.153022 0.925849 1.089518
161.180169 0.925896 1.089819
161.207315 0.925943 1.090121
161.234462 0.925990 1.090422
161.261609 0.926037 1.090723
161.288756 0.926084 1.091025
161.315902 0.926131 1.091326
161.343049 0.926178 1.091627
161.370196 0.926225 1.091928
161.397342 0.926272 1.092229
161.424489 0.926319 1.092531
161.451636 0.926366 1.092832
161.478783 0.926412 1.093133
161.505929 0.926459 1.093434
161.533076 0.926506 1.093735
161.560223 0.926553 1.094036
161.587370 0.926600 1.094337
161.614516 0.926647 1.094638
161.641663 0.926694 1.094939
161.668810 0.926741 1.095239
161.695957 0.926788 1.095540
161.723103 0.926834 1.095841
161.750250 0.926881 1.096142
161.777397 0.926928 1.096443
161.804544 0.926975 1.096743
161.831690 0.927022 1.097044
161.858837 0.927069 1.097345
161.885984 0.927116 1.097645
161.913130 0.927163 1.097946
161.940277 0.927209 1.098246
161.967424 0.927256 1.098547
161.994571 0.927303 1.098847
162.021717 0.927350 1.099148
162.048864 0.927397 1.099448
162.076011 0.927444 1.099749
162.103158 0.927490 1.100049
162.130304 0.927537 1.100349
162.157451 0.927584 1.100650
162.184598 0.927631 1.100950
162.211745 0.927678 1.101250
162.238891 0.927725 1.101551
162.266038 0.927771 1.101851
162.293185 0.927818 1.102151
162.320331 0.927865 1.102451
162.347478 0.927912 1.102751
162.374625 0.927959 1.103051
162.401772 0.928005 1.103351
162.428918 0.928052 1.103651
162.456065 0.928099 1.103951
162.483212 0.928146 1.104251
162.510359 0.928193 1.104551
162.537505 0.928239 1.104851
162.564652 0.928286 1.105151
162.591799 0.928333 1.105451
162.618946 0.928380 1.105750
162.646092 0.928427 1.106050
162.673239 0.928473 1.106350
162.700386 0.928520 1.106649
162.727533 0.928567 1.106949
162.754679 0.928614 1.107249
162.781826 0.928660 1.107548
162.808973 0.928707 1.107848
162.836119 0.928754 1.108147
162.863266 0.928801 1.108447
162.890413 0.928848 1.108746
162.917560 0.928894 1.109046
162.944706 0.928941 1.109345
162.971853 0.928988 1.109645
162.999000 0.929035 1.109944
163.026147 0.929081 1.110243
163.053293 0.929128 1.110543
